<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.30	17:20:00	19169.31	19192.01	19151.99	19187.55	2509	0	100
2025.04.30	17:25:00	19187.05	19212.99	19171.48	19208.52	2443	0	100
2025.04.30	17:30:00	19207.65	19238.99	19192.01	19219.75	2493	0	100
2025.04.30	17:35:00	19219.75	19220.37	19178.83	19203.54	2492	0	100
2025.04.30	17:40:00	19203.92	19251.71	19175.23	19240.24	2528	0	100
2025.04.30	17:45:00	19239.50	19241.46	19206.62	19223.18	2503	0	100
2025.04.30	17:50:00	19223.08	19249.26	19183.58	19215.83	2583	0	100
2025.04.30	17:55:00	19216.20	19253.06	19194.94	19229.71	2463	0	100
2025.04.30	18:00:00	19230.33	19280.71	19224.99	19262.41	2508	0	99
2025.04.30	18:05:00	19262.29	19295.44	19250.42	19286.33	2390	0	100
2025.04.30	18:10:00	19286.08	19303.62	19276.32	19286.90	2333	0	99
2025.04.30	18:15:00	19286.78	19311.08	19281.49	19298.67	2295	0	100
2025.04.30	18:20:00	19298.55	19335.84	19293.80	19295.68	2400	0	100
2025.04.30	18:25:00	19296.30	19323.43	19277.77	19310.32	2395	0	100
2025.04.30	18:30:00	19310.94	19323.51	19301.90	19321.02	2326	0	100
2025.04.30	18:35:00	19321.27	19330.92	19290.37	19306.51	2410	0	100
2025.04.30	18:40:00	19306.91	19346.26	19295.88	19344.38	2385	0	100
2025.04.30	18:45:00	19344.76	19344.98	19321.22	19334.70	2299	0	100
2025.04.30	18:50:00	19334.70	19342.92	19303.90	19328.37	2243	0	100
2025.04.30	18:55:00	19328.87	19352.15	19302.72	19339.50	2365	0	99
2025.04.30	19:00:00	19337.89	19349.90	19319.41	19343.45	2264	0	100
2025.04.30	19:05:00	19343.57	19369.06	19335.58	19338.29	2227	0	100
2025.04.30	19:10:00	19338.79	19344.31	19315.35	19319.24	2266	0	99
2025.04.30	19:15:00	19319.12	19334.26	19306.66	19314.88	2188	0	100
2025.04.30	19:20:00	19314.88	19320.33	19285.74	19289.46	2220	0	100
2025.04.30	19:25:00	19289.34	19298.00	19272.33	19285.70	2115	0	100
2025.04.30	19:30:00	19285.82	19288.94	19262.28	19266.92	2165	0	100
2025.04.30	19:35:00	19267.17	19328.06	19257.50	19324.86	2283	0	100
2025.04.30	19:40:00	19325.48	19339.50	19313.42	19316.52	2206	0	100
2025.04.30	19:45:00	19316.77	19326.04	19300.82	19311.87	2053	0	100
2025.04.30	19:50:00	19311.87	19333.80	19306.80	19331.83	2009	0	100
2025.04.30	19:55:00	19331.46	19340.06	19316.06	19335.45	1946	0	100
2025.04.30	20:00:00	19335.33	19350.30	19323.02	19330.00	2037	0	100
2025.04.30	20:05:00	19330.35	19330.47	19286.40	19291.78	2208	0	100
2025.04.30	20:10:00	19290.54	19290.54	19238.13	19264.35	2291	0	100
2025.04.30	20:15:00	19264.10	19306.14	19264.10	19296.92	2202	0	100
2025.04.30	20:20:00	19297.66	19309.60	19295.42	19302.92	1986	0	100
2025.04.30	20:25:00	19302.92	19358.98	19302.68	19354.93	2162	0	100
2025.04.30	20:30:00	19354.19	19386.58	19344.89	19386.33	2148	0	100
2025.04.30	20:35:00	19385.83	19404.33	19378.70	19379.61	2144	0	100
2025.04.30	20:40:00	19378.87	19399.32	19374.62	19396.84	2010	0	100
2025.04.30	20:45:00	19397.09	19397.96	19373.05	19383.89	2032	0	100
2025.04.30	20:50:00	19384.63	19399.27	19382.01	19398.15	1898	0	100
2025.04.30	20:55:00	19398.15	19403.01	19374.22	19377.01	1958	0	100
2025.04.30	21:00:00	19377.51	19382.85	19356.48	19372.83	2213	0	100
2025.04.30	21:05:00	19372.09	19479.85	19358.63	19406.64	2482	0	99
2025.04.30	21:10:00	19407.01	19458.71	19397.21	19417.57	2538	0	100
2025.04.30	21:15:00	19418.32	19448.38	19412.26	19437.28	2331	0	100
2025.04.30	21:20:00	19436.91	19445.27	19411.02	19425.58	2242	0	100
2025.04.30	21:25:00	19424.71	19438.51	19368.28	19394.06	2274	0	100
2025.04.30	21:30:00	19393.94	19422.76	19386.57	19398.40	2280	0	100
2025.04.30	21:35:00	19398.40	19398.40	19360.37	19364.00	2309	0	100
2025.04.30	21:40:00	19363.76	19377.28	19350.52	19361.42	2259	0	100
2025.04.30	21:45:00	19361.79	19422.86	19357.96	19413.67	2167	0	100
2025.04.30	21:50:00	19413.42	19426.08	19393.85	19397.87	2110	0	100
2025.04.30	21:55:00	19397.87	19412.83	19369.41	19372.19	2055	0	100
2025.04.30	22:00:00	19372.44	19408.39	19371.57	19399.29	2097	0	100
2025.04.30	22:05:00	19399.53	19410.36	19389.34	19394.99	2014	0	100
2025.04.30	22:10:00	19394.62	19418.82	19386.63	19415.49	2007	0	100
2025.04.30	22:15:00	19415.98	19419.33	19392.92	19395.31	1990	0	100
2025.04.30	22:20:00	19395.31	19420.19	19391.50	19398.14	2119	0	100
2025.04.30	22:25:00	19398.14	19400.00	19367.66	19377.48	2166	0	100
2025.04.30	22:30:00	19377.61	19394.12	19373.67	19377.51	2227	0	100
2025.04.30	22:35:00	19377.63	19414.57	19371.72	19396.34	2162	0	100
2025.04.30	22:40:00	19396.34	19436.76	19388.42	19433.60	2195	0	100
2025.04.30	22:45:00	19434.09	19481.47	19432.60	19472.71	2315	0	99
2025.04.30	22:50:00	19472.84	19574.41	19472.84	19554.16	2598	0	99
2025.04.30	22:55:00	19553.91	19609.28	19531.50	19536.58	2697	0	99
2025.04.30	23:00:00	19539.81	19636.90	19491.40	19587.73	2089	0	249
2025.04.30	23:05:00	19587.85	19685.85	19585.37	19659.82	1851	0	249
2025.04.30	23:10:00	19659.20	19688.96	19656.85	19666.12	1185	0	249
2025.04.30	23:15:00	19665.13	19678.55	19653.59	19676.44	869	0	250
2025.04.30	23:20:00	19676.07	19729.31	19669.98	19727.70	1065	0	249
2025.04.30	23:25:00	19724.72	19741.42	19717.12	19737.70	1019	0	249
2025.04.30	23:30:00	19737.33	19751.93	19724.89	19746.97	1021	0	250
2025.04.30	23:35:00	19747.46	19770.39	19746.97	19764.21	1168	0	250
2025.04.30	23:40:00	19765.08	19773.90	19757.44	19758.81	974	0	250
2025.04.30	23:45:00	19758.56	19759.18	19743.20	19749.86	928	0	250
2025.04.30	23:50:00	19749.61	19759.62	19748.92	19756.28	686	0	250
2025.04.30	23:55:00	19756.15	19762.34	19740.02	19741.04	558	0	249
2025.05.01	01:00:00	19719.23	19784.45	19714.72	19766.57	991	0	130
2025.05.01	01:05:00	19765.70	19826.70	19760.82	19821.70	773	0	230
2025.05.01	01:10:00	19822.57	19834.70	19805.70	19814.07	641	0	230
2025.05.01	01:15:00	19814.20	19825.70	19791.57	19806.07	768	0	230
2025.05.01	01:20:00	19806.57	19818.45	19804.07	19804.95	600	0	230
2025.05.01	01:25:00	19804.82	19806.57	19785.07	19792.20	496	0	230
2025.05.01	01:30:00	19792.32	19818.07	19791.07	19805.20	535	0	230
2025.05.01	01:35:00	19805.57	19809.95	19792.45	19794.20	464	0	230
2025.05.01	01:40:00	19794.32	19795.70	19783.95	19785.32	500	0	230
2025.05.01	01:45:00	19784.82	19790.07	19782.57	19784.32	425	0	230
2025.05.01	01:50:00	19784.07	19792.20	19780.70	19790.20	441	0	230
2025.05.01	01:55:00	19790.32	19803.20	19788.32	19802.20	450	0	230
2025.05.01	02:00:00	19801.32	19811.07	19797.07	19802.20	486	0	230
2025.05.01	02:05:00	19801.70	19803.20	19777.32	19779.57	512	0	230
2025.05.01	02:10:00	19778.95	19788.82	19767.57	19781.60	495	0	230
2025.05.01	02:15:00	19780.85	19793.82	19779.35	19784.70	394	0	230
2025.05.01	02:20:00	19784.45	19813.07	19783.95	19810.95	529	0	230
2025.05.01	02:25:00	19810.82	19821.32	19810.20	19817.70	534	0	230
2025.05.01	02:30:00	19817.82	19826.42	19816.95	19820.65	442	0	230
2025.05.01	02:35:00	19820.77	19820.77	19808.97	19815.45	523	0	230
2025.05.01	02:40:00	19815.07	19819.20	19805.02	19809.12	471	0	230
2025.05.01	02:45:00	19809.00	19820.22	19806.95	19819.32	567	0	230
2025.05.01	02:50:00	19819.45	19832.90	19813.87	19814.30	564	0	230
2025.05.01	02:55:00	19814.17	19819.85	19808.25	19816.85	559	0	230
2025.05.01	03:00:00	19817.97	19835.25	19812.57	19831.90	972	0	230
2025.05.01	03:05:00	19831.52	19836.82	19826.95	19831.32	650	0	230
2025.05.01	03:10:00	19830.82	19834.77	19819.52	19831.37	630	0	230
2025.05.01	03:15:00	19831.75	19836.82	19819.75	19821.62	536	0	230
2025.05.01	03:20:00	19821.75	19833.70	19819.77	19829.77	523	0	230
2025.05.01	03:25:00	19829.87	19853.82	19820.07	19823.07	890	0	230
2025.05.01	03:30:00	19822.95	19828.20	19813.45	19825.45	685	0	230
2025.05.01	03:35:00	19825.20	19827.57	19817.95	19824.82	503	0	230
2025.05.01	03:40:00	19824.70	19834.45	19824.57	19833.95	490	0	230
2025.05.01	03:45:00	19833.82	19846.87	19826.82	19842.72	577	0	230
2025.05.01	03:50:00	19842.60	19843.72	19828.95	19835.45	473	0	230
2025.05.01	03:55:00	19835.32	19851.52	19832.32	19845.52	530	0	230
2025.05.01	04:00:00	19845.77	19850.15	19837.87	19844.35	597	0	230
2025.05.01	04:05:00	19844.47	19845.22	19812.32	19813.35	537	0	230
2025.05.01	04:10:00	19812.35	19828.00	19811.47	19821.65	542	0	230
2025.05.01	04:15:00	19821.15	19832.40	19821.07	19828.47	412	0	230
2025.05.01	04:20:00	19828.60	19837.82	19818.45	19823.80	445	0	230
2025.05.01	04:25:00	19823.92	19826.42	19811.05	19813.95	548	0	230
2025.05.01	04:30:00	19814.20	19825.70	19811.25	19821.70	513	0	230
2025.05.01	04:35:00	19821.95	19829.32	19820.57	19822.05	316	0	230
2025.05.01	04:40:00	19821.92	19830.70	19813.82	19829.95	377	0	230
2025.05.01	04:45:00	19830.20	19830.82	19823.32	19824.32	315	0	230
2025.05.01	04:50:00	19824.20	19824.57	19816.95	19819.57	370	0	230
2025.05.01	04:55:00	19818.95	19830.20	19818.57	19828.57	281	0	230
2025.05.01	05:00:00	19828.57	19831.20	19825.32	19828.70	329	0	230
2025.05.01	05:05:00	19828.95	19831.20	19826.32	19829.45	256	0	230
2025.05.01	05:10:00	19829.32	19830.65	19824.80	19826.10	254	0	230
2025.05.01	05:15:00	19826.22	19830.32	19824.32	19827.70	227	0	230
2025.05.01	05:20:00	19827.82	19829.82	19826.95	19827.57	206	0	230
2025.05.01	05:25:00	19827.70	19848.65	19826.70	19841.45	445	0	230
2025.05.01	05:30:00	19841.07	19843.00	19837.40	19841.47	283	0	230
2025.05.01	05:35:00	19841.72	19845.60	19839.07	19840.82	289	0	230
2025.05.01	05:40:00	19841.07	19841.42	19836.07	19838.07	247	0	230
2025.05.01	05:45:00	19838.32	19839.22	19818.62	19820.75	399	0	230
2025.05.01	05:50:00	19820.87	19821.00	19811.60	19813.52	452	0	230
2025.05.01	05:55:00	19813.65	19814.82	19808.72	19813.57	330	0	230
2025.05.01	06:00:00	19813.07	19828.57	19807.20	19824.70	591	0	230
2025.05.01	06:05:00	19824.82	19833.32	19824.45	19826.07	361	0	230
2025.05.01	06:10:00	19824.07	19830.70	19819.20	19827.70	345	0	230
2025.05.01	06:15:00	19827.82	19836.32	19826.32	19826.70	269	0	230
2025.05.01	06:20:00	19826.45	19841.25	19824.70	19839.60	433	0	230
2025.05.01	06:25:00	19839.85	19848.65	19838.65	19845.57	301	0	230
2025.05.01	06:30:00	19845.45	19846.07	19837.17	19839.57	459	0	230
2025.05.01	06:35:00	19839.70	19862.20	19838.32	19857.25	552	0	230
2025.05.01	06:40:00	19856.87	19860.45	19854.45	19856.45	389	0	230
2025.05.01	06:45:00	19856.82	19862.07	19855.20	19858.90	361	0	230
2025.05.01	06:50:00	19858.65	19860.25	19854.27	19856.70	307	0	230
2025.05.01	06:55:00	19856.57	19857.95	19852.45	19856.07	243	0	230
2025.05.01	07:00:00	19856.57	19865.32	19855.45	19864.45	382	0	230
2025.05.01	07:05:00	19864.32	19866.12	19850.45	19853.32	361	0	230
2025.05.01	07:10:00	19853.57	19857.20	19850.95	19853.20	254	0	230
2025.05.01	07:15:00	19852.82	19852.95	19844.32	19852.10	315	0	230
2025.05.01	07:20:00	19852.22	19855.70	19838.35	19839.35	373	0	230
2025.05.01	07:25:00	19839.60	19841.85	19833.60	19836.60	329	0	230
2025.05.01	07:30:00	19836.10	19844.07	19833.25	19844.07	313	0	230
2025.05.01	07:35:00	19843.95	19844.07	19837.57	19841.95	214	0	230
2025.05.01	07:40:00	19842.07	19844.45	19838.20	19839.45	231	0	230
2025.05.01	07:45:00	19839.57	19844.20	19836.20	19840.45	220	0	230
2025.05.01	07:50:00	19840.95	19844.22	19838.25	19840.02	185	0	230
2025.05.01	07:55:00	19839.15	19842.65	19835.97	19840.60	229	0	230
2025.05.01	08:00:00	19840.72	19849.82	19839.97	19847.95	280	0	230
2025.05.01	08:05:00	19848.07	19852.45	19847.57	19850.45	287	0	230
2025.05.01	08:10:00	19850.57	19857.07	19849.82	19856.07	278	0	230
2025.05.01	08:15:00	19855.45	19856.32	19835.45	19836.82	385	0	230
2025.05.01	08:20:00	19836.45	19839.45	19825.42	19832.75	518	0	230
2025.05.01	08:25:00	19832.62	19854.45	19827.50	19853.87	565	0	230
2025.05.01	08:30:00	19854.37	19863.70	19845.75	19862.95	492	0	230
2025.05.01	08:35:00	19863.07	19872.20	19855.20	19858.07	518	0	230
2025.05.01	08:40:00	19858.57	19859.00	19844.07	19846.07	479	0	230
2025.05.01	08:45:00	19846.45	19848.07	19832.00	19832.85	416	0	230
2025.05.01	08:50:00	19832.97	19834.72	19827.20	19828.07	378	0	230
2025.05.01	08:55:00	19827.82	19828.20	19817.80	19821.35	559	0	100
2025.05.01	09:00:00	19821.10	19839.85	19815.90	19825.87	705	0	100
2025.05.01	09:05:00	19825.97	19832.50	19819.60	19824.70	656	0	100
2025.05.01	09:10:00	19824.95	19831.92	19823.05	19828.17	515	0	100
2025.05.01	09:15:00	19827.55	19834.20	19821.35	19826.72	442	0	100
2025.05.01	09:20:00	19828.47	19830.47	19822.72	19828.10	414	0	100
2025.05.01	09:25:00	19827.85	19841.10	19826.72	19839.37	722	0	100
2025.05.01	09:30:00	19839.75	19847.77	19838.00	19847.40	525	0	100
2025.05.01	09:35:00	19846.52	19847.92	19838.22	19839.60	515	0	100
2025.05.01	09:40:00	19839.72	19843.37	19829.87	19831.85	625	0	100
2025.05.01	09:45:00	19831.47	19835.35	19827.22	19832.47	491	0	100
2025.05.01	09:50:00	19832.22	19837.22	19824.00	19829.77	485	0	100
2025.05.01	09:55:00	19829.87	19834.47	19820.87	19822.00	471	0	100
2025.05.01	10:00:00	19822.37	19822.37	19800.97	19811.60	1003	0	100
2025.05.01	10:05:00	19811.47	19838.10	19807.72	19834.12	919	0	100
2025.05.01	10:10:00	19833.85	19845.97	19832.72	19843.35	633	0	100
2025.05.01	10:15:00	19843.35	19846.47	19828.72	19833.85	633	0	100
2025.05.01	10:20:00	19833.10	19845.60	19829.47	19844.35	562	0	100
2025.05.01	10:25:00	19844.47	19857.85	19842.72	19854.10	628	0	100
2025.05.01	10:30:00	19853.97	19858.57	19848.10	19852.35	615	0	100
2025.05.01	10:35:00	19853.60	19867.77	19852.92	19867.52	656	0	100
2025.05.01	10:40:00	19867.65	19876.22	19859.20	19867.72	583	0	100
2025.05.01	10:45:00	19867.60	19869.47	19856.45	19856.67	529	0	100
2025.05.01	10:50:00	19856.80	19867.85	19849.10	19861.60	549	0	100
2025.05.01	10:55:00	19861.47	19861.97	19853.60	19855.35	464	0	100
2025.05.01	11:00:00	19855.47	19870.85	19840.47	19842.97	1280	0	100
2025.05.01	11:05:00	19843.35	19844.47	19831.22	19838.60	831	0	100
2025.05.01	11:10:00	19838.35	19853.22	19833.47	19846.70	773	0	100
2025.05.01	11:15:00	19846.45	19857.05	19842.02	19851.42	670	0	100
2025.05.01	11:20:00	19851.55	19856.97	19844.45	19845.70	615	0	100
2025.05.01	11:25:00	19846.20	19862.40	19842.90	19859.85	645	0	100
2025.05.01	11:30:00	19860.10	19862.35	19849.97	19857.60	463	0	100
2025.05.01	11:35:00	19857.22	19871.62	19846.10	19861.97	734	0	100
2025.05.01	11:40:00	19862.10	19868.85	19861.85	19867.10	449	0	100
2025.05.01	11:45:00	19866.97	19886.05	19863.35	19880.60	611	0	100
2025.05.01	11:50:00	19880.47	19880.72	19870.80	19877.35	489	0	100
2025.05.01	11:55:00	19877.22	19886.97	19874.47	19883.72	484	0	100
2025.05.01	12:00:00	19883.97	19890.47	19878.95	19888.10	586	0	100
2025.05.01	12:05:00	19887.85	19896.72	19876.47	19877.22	655	0	100
2025.05.01	12:10:00	19877.35	19890.35	19876.60	19889.10	531	0	100
2025.05.01	12:15:00	19888.97	19895.47	19883.97	19892.90	589	0	100
2025.05.01	12:20:00	19893.15	19893.32	19878.02	19878.02	541	0	100
2025.05.01	12:25:00	19877.27	19895.85	19873.12	19893.97	682	0	100
2025.05.01	12:30:00	19893.85	19910.47	19891.35	19905.00	823	0	100
2025.05.01	12:35:00	19905.50	19913.10	19899.60	19902.10	546	0	100
2025.05.01	12:40:00	19901.97	19906.55	19891.90	19901.97	649	0	100
2025.05.01	12:45:00	19902.60	19910.85	19900.10	19909.22	476	0	100
2025.05.01	12:50:00	19909.72	19923.35	19907.85	19916.97	565	0	100
2025.05.01	12:55:00	19916.60	19920.60	19913.22	19915.47	537	0	100
2025.05.01	13:00:00	19915.85	19919.10	19902.35	19906.32	744	0	100
2025.05.01	13:05:00	19906.45	19918.35	19901.22	19911.10	596	0	100
2025.05.01	13:10:00	19911.47	19916.82	19903.47	19908.97	624	0	100
2025.05.01	13:15:00	19908.85	19927.60	19906.72	19924.22	637	0	100
2025.05.01	13:20:00	19923.85	19924.47	19906.72	19913.85	666	0	100
2025.05.01	13:25:00	19913.47	19913.72	19900.10	19904.47	680	0	100
2025.05.01	13:30:00	19904.35	19905.47	19888.22	19900.17	845	0	100
2025.05.01	13:35:00	19900.30	19901.52	19892.22	19892.60	624	0	100
2025.05.01	13:40:00	19892.47	19900.67	19890.35	19895.87	565	0	100
2025.05.01	13:45:00	19895.62	19897.70	19883.75	19895.17	896	0	100
2025.05.01	13:50:00	19894.42	19899.87	19884.97	19898.47	664	0	100
2025.05.01	13:55:00	19898.60	19906.00	19898.60	19901.97	580	0	100
2025.05.01	14:00:00	19901.47	19922.60	19887.72	19922.35	1169	0	100
2025.05.01	14:05:00	19922.47	19922.90	19910.22	19919.10	799	0	100
2025.05.01	14:10:00	19919.35	19931.10	19913.47	19918.10	767	0	100
2025.05.01	14:15:00	19918.10	19919.35	19895.37	19896.75	845	0	100
2025.05.01	14:20:00	19896.62	19899.10	19880.85	19888.72	1065	0	100
2025.05.01	14:25:00	19888.47	19895.72	19884.10	19890.62	775	0	100
2025.05.01	14:30:00	19890.37	19911.97	19889.25	19901.85	914	0	100
2025.05.01	14:35:00	19902.47	19910.35	19892.60	19900.47	795	0	100
2025.05.01	14:40:00	19900.85	19909.85	19890.85	19908.60	755	0	100
2025.05.01	14:45:00	19908.85	19926.60	19902.97	19915.35	815	0	100
2025.05.01	14:50:00	19915.47	19925.35	19910.40	19912.22	767	0	100
2025.05.01	14:55:00	19912.35	19917.85	19905.47	19909.77	743	0	100
2025.05.01	15:00:00	19909.52	19917.85	19902.32	19913.85	1077	0	100
2025.05.01	15:05:00	19913.85	19925.25	19912.57	19919.85	940	0	100
2025.05.01	15:10:00	19919.97	19934.10	19913.72	19922.72	1103	0	100
2025.05.01	15:15:00	19922.60	19931.17	19921.72	19926.47	1009	0	100
2025.05.01	15:20:00	19926.60	19928.72	19898.35	19899.97	1266	0	100
2025.05.01	15:25:00	19899.72	19902.47	19888.47	19892.85	1225	0	100
2025.05.01	15:30:00	19864.47	19895.97	19849.97	19878.22	1976	0	100
2025.05.01	15:35:00	19878.10	19890.22	19864.22	19864.60	1477	0	100
2025.05.01	15:40:00	19864.60	19881.85	19863.97	19879.22	1255	0	100
2025.05.01	15:45:00	19879.35	19885.57	19869.85	19878.62	1247	0	100
2025.05.01	15:50:00	19879.37	19882.20	19861.97	19874.62	1298	0	100
2025.05.01	15:55:00	19874.50	19876.65	19853.60	19854.10	1268	0	100
2025.05.01	16:00:00	19853.85	19863.47	19840.45	19845.95	1601	0	100
2025.05.01	16:05:00	19846.07	19871.22	19839.10	19869.97	1487	0	100
2025.05.01	16:10:00	19870.22	19882.35	19861.35	19867.22	1433	0	100
2025.05.01	16:15:00	19867.35	19886.60	19861.97	19886.10	1249	0	100
2025.05.01	16:20:00	19886.10	19891.10	19879.10	19888.10	1310	0	100
2025.05.01	16:25:00	19879.60	19891.85	19867.85	19874.20	1791	0	80
2025.05.01	16:30:00	19874.57	19892.45	19816.82	19838.32	2758	0	80
2025.05.01	16:35:00	19838.20	19865.32	19803.95	19811.45	2747	0	80
2025.05.01	16:40:00	19811.07	19841.07	19789.45	19831.70	2693	0	80
2025.05.01	16:45:00	19831.82	19883.07	19827.07	19870.32	2589	0	80
2025.05.01	16:50:00	19871.07	19890.95	19842.52	19845.25	2612	0	79
2025.05.01	16:55:00	19843.75	19843.75	19768.85	19773.20	2353	0	79
2025.05.01	17:00:00	19772.32	19841.74	19766.76	19809.14	2578	0	80
2025.05.01	17:05:00	19809.39	19854.12	19794.37	19806.01	2743	0	99
2025.05.01	17:10:00	19805.01	19835.62	19782.01	19828.64	2712	0	99
2025.05.01	17:15:00	19828.37	19859.76	19826.87	19840.49	2543	0	99
2025.05.01	17:20:00	19840.76	19883.14	19838.87	19878.87	2420	0	99
2025.05.01	17:25:00	19880.14	19906.50	19869.24	19901.21	2364	0	80
2025.05.01	17:30:00	19900.71	19905.18	19877.72	19902.31	2420	0	80
2025.05.01	17:35:00	19902.68	19929.28	19895.49	19926.73	2361	0	80
2025.05.01	17:40:00	19927.10	19943.52	19915.62	19919.17	2289	0	80
2025.05.01	17:45:00	19919.41	19949.86	19915.58	19947.45	2297	0	79
2025.05.01	17:50:00	19947.70	19950.83	19928.12	19945.95	2276	0	80
2025.05.01	17:55:00	19945.95	19972.09	19944.95	19970.71	2094	0	80
2025.05.01	18:00:00	19970.96	19974.01	19950.43	19969.37	2210	0	80
2025.05.01	18:05:00	19969.25	19985.60	19968.38	19981.04	2007	0	80
2025.05.01	18:10:00	19981.04	19995.41	19979.80	19994.41	1906	0	80
2025.05.01	18:15:00	19994.16	20025.37	19986.79	20012.50	2362	0	80
2025.05.01	18:20:00	20013.00	20015.80	19980.38	19981.66	2282	0	80
2025.05.01	18:25:00	19981.78	19991.64	19973.43	19977.03	2192	0	80
2025.05.01	18:30:00	19977.40	19982.62	19943.49	19953.85	2256	0	80
2025.05.01	18:35:00	19954.10	19973.36	19943.68	19958.82	2184	0	80
2025.05.01	18:40:00	19959.20	19961.64	19931.69	19932.18	2126	0	80
2025.05.01	18:45:00	19932.43	19942.85	19924.09	19924.26	2175	0	80
2025.05.01	18:50:00	19924.38	19929.44	19895.84	19896.47	2218	0	80
2025.05.01	18:55:00	19896.72	19896.72	19834.90	19863.99	2425	0	80
2025.05.01	19:00:00	19863.37	19884.27	19849.35	19865.50	2388	0	80
2025.05.01	19:05:00	19866.12	19899.77	19864.50	19898.77	2269	0	80
2025.05.01	19:10:00	19897.78	19899.76	19866.19	19867.85	2232	0	80
2025.05.01	19:15:00	19866.49	19868.85	19810.80	19844.62	2406	0	80
2025.05.01	19:20:00	19844.87	19854.04	19827.49	19830.77	2219	0	80
2025.05.01	19:25:00	19831.14	19880.45	19828.27	19868.72	2216	0	80
2025.05.01	19:30:00	19869.59	19878.36	19858.29	19873.93	2140	0	80
2025.05.01	19:35:00	19874.18	19894.07	19868.51	19885.57	2109	0	80
2025.05.01	19:40:00	19886.69	19886.69	19847.76	19868.80	2247	0	80
2025.05.01	19:45:00	19869.30	19869.79	19833.41	19841.31	2172	0	80
2025.05.01	19:50:00	19840.44	19863.82	19825.86	19842.76	2232	0	80
2025.05.01	19:55:00	19842.63	19864.88	19837.93	19844.06	2043	0	80
2025.05.01	20:00:00	19844.06	19899.66	19841.85	19899.29	2187	0	80
2025.05.01	20:05:00	19899.53	19915.72	19886.93	19912.48	2091	0	80
2025.05.01	20:10:00	19912.48	19916.90	19904.60	19907.72	1902	0	80
2025.05.01	20:15:00	19908.22	19927.75	19907.45	19922.63	1884	0	80
2025.05.01	20:20:00	19922.39	19927.69	19911.31	19915.05	1767	0	80
2025.05.01	20:25:00	19915.05	19923.12	19888.17	19902.03	2047	0	80
2025.05.01	20:30:00	19902.40	19912.96	19892.12	19912.08	1917	0	80
2025.05.01	20:35:00	19912.08	19915.05	19891.81	19894.60	1869	0	80
2025.05.01	20:40:00	19895.35	19895.60	19851.29	19857.53	2239	0	80
2025.05.01	20:45:00	19857.65	19878.34	19844.76	19877.10	2121	0	80
2025.05.01	20:50:00	19876.48	19888.98	19861.78	19882.95	2078	0	80
2025.05.01	20:55:00	19882.70	19893.11	19867.78	19882.93	1944	0	80
2025.05.01	21:00:00	19882.93	19898.69	19878.09	19894.49	1950	0	80
2025.05.01	21:05:00	19893.99	19933.23	19889.52	19927.59	1900	0	80
2025.05.01	21:10:00	19927.09	19938.17	19923.61	19928.45	1776	0	80
2025.05.01	21:15:00	19928.32	19944.42	19926.86	19938.12	1860	0	80
2025.05.01	21:20:00	19938.00	19938.49	19903.24	19904.01	2177	0	80
2025.05.01	21:25:00	19904.14	19919.72	19890.14	19917.16	2074	0	80
2025.05.01	21:30:00	19917.19	19928.48	19912.47	19923.25	1900	0	80
2025.05.01	21:35:00	19923.37	19925.39	19910.69	19922.97	1817	0	80
2025.05.01	21:40:00	19923.22	19933.85	19909.86	19930.66	1788	0	80
2025.05.01	21:45:00	19930.66	19949.86	19923.33	19936.28	1882	0	80
2025.05.01	21:50:00	19936.41	19942.76	19911.21	19913.72	1841	0	80
2025.05.01	21:55:00	19913.72	19926.29	19908.00	19910.36	1782	0	80
2025.05.01	22:00:00	19910.61	19914.83	19889.39	19912.20	2014	0	80
2025.05.01	22:05:00	19912.57	19915.42	19888.86	19891.61	1890	0	80
2025.05.01	22:10:00	19891.11	19909.67	19873.85	19906.90	2017	0	80
2025.05.01	22:15:00	19906.53	19917.39	19897.24	19914.63	1949	0	80
2025.05.01	22:20:00	19914.39	19922.31	19901.38	19910.24	1926	0	80
2025.05.01	22:25:00	19910.24	19921.79	19904.53	19917.18	1806	0	80
2025.05.01	22:30:00	19917.18	19922.40	19905.16	19911.86	1958	0	80
2025.05.01	22:35:00	19911.74	19916.82	19891.15	19892.49	2000	0	80
2025.05.01	22:40:00	19892.37	19898.76	19875.84	19883.02	1994	0	80
2025.05.01	22:45:00	19883.64	19917.75	19879.55	19908.38	2107	0	80
2025.05.01	22:50:00	19908.63	19918.93	19834.75	19846.79	2495	0	79
2025.05.01	22:55:00	19846.30	19851.14	19761.11	19779.22	2553	0	80
2025.05.01	23:00:00	19779.72	19820.85	19678.44	19678.44	2085	0	229
2025.05.01	23:05:00	19677.93	19696.05	19660.96	19682.45	1261	0	229
2025.05.01	23:10:00	19682.33	19712.12	19671.90	19706.03	826	0	229
2025.05.01	23:15:00	19707.03	19750.89	19702.68	19743.64	803	0	229
2025.05.01	23:20:00	19742.64	19757.43	19740.03	19748.44	547	0	229
2025.05.01	23:25:00	19747.70	19748.45	19727.71	19738.27	460	0	229
2025.05.01	23:30:00	19738.28	19773.66	19707.33	19718.39	1164	0	229
2025.05.01	23:35:00	19718.89	19725.27	19698.69	19710.87	1168	0	230
